-0.9577  	-0.0200  	-0.5958  	-1.9837  	-0.9713  	-1.2417  	0.40484  	0.44094  	0.20063  	1.21019  	1.28905  	-0.2198  	0.03705  	-1.2135  	0.25187  	0.31917  	-0.0349  	-0.4865  	0.12043  	-0.9881  	0.18734  	0.04622  	-0.3501  	-0.3478  	0.25516  	-0.0877  	0.40788  	-0.6569  	0.43585  	0.29931  	0.29412  	-0.2882  	-0.4783  	-0.1989  	-0.1071  	-0.1200  	0.09827  	0.09811  	-0.6409  	0.12175  	0.24338  	0.24854  	-0.4753  	0.42851  	-0.0130  	0.00371  	-0.0254  	-0.0039  	-0.0315  	-0.0905  	-0.1018  	-0.0146  	-0.0258  	0.05003  	0.03218  	-0.0297  	-0.0213  	0.00092  	0.00852  	-0.0197  	0.04538  	0.03515  	-0.0545  	0.02550  	0.08381  	0.19517  	0.08355  	0.01808  	-0.0170  	1.01595  	
-0.7301  	0.03679  	-0.5542  	-1.6898  	-0.7506  	-1.1859  	0.38361  	0.59395  	0.23561  	1.10959  	1.26570  	-0.0325  	0.06913  	-0.9570  	0.51811  	0.34802  	-0.0510  	-0.5077  	0.11666  	-0.9319  	0.37847  	0.07260  	-0.2961  	-0.2013  	0.14607  	-0.1289  	0.51712  	-0.7589  	0.24691  	0.26817  	0.23697  	-0.2560  	-0.4236  	-0.1778  	0.07665  	-0.2232  	0.19596  	0.10994  	-0.6780  	0.19715  	0.15080  	0.21890  	-0.5035  	0.39742  	0.00735  	0.00894  	-0.0172  	-0.0114  	-0.0158  	-0.0896  	-0.1060  	-0.0215  	-0.0373  	0.04682  	0.01809  	-0.0289  	-0.0225  	-0.0036  	0.01777  	-0.0122  	0.03935  	0.03516  	-0.0529  	0.00859  	0.08289  	0.19239  	0.08774  	0.01728  	-0.0175  	1.02209  	
-0.3628  	0.15013  	-0.3455  	-1.4875  	-0.6963  	-0.9036  	0.51565  	0.54989  	0.29886  	1.16390  	0.98527  	-0.0723  	0.17719  	-0.5967  	0.80713  	0.34837  	-0.1268  	-0.3945  	0.04185  	-0.8256  	0.29551  	0.37213  	-0.0774  	-0.2248  	0.22610  	-0.2259  	0.51132  	-0.7315  	0.22568  	0.32624  	0.16286  	-0.2021  	-0.3115  	-0.0417  	0.13983  	-0.1973  	0.26145  	0.08759  	-0.5493  	0.27286  	0.08831  	0.12105  	-0.3700  	0.35495  	0.04426  	-0.0118  	-0.0100  	0.01301  	0.01379  	-0.0824  	-0.1154  	-0.0225  	-0.0385  	0.02161  	0.01690  	-0.0153  	-0.0219  	-0.0002  	0.00569  	-0.0220  	0.04245  	0.04995  	-0.0474  	0.01378  	0.08338  	0.18934  	0.09298  	0.01665  	-0.0182  	1.04467  	
-0.2477  	0.16832  	-0.3279  	-1.4615  	-0.7432  	-0.7478  	0.55921  	0.54758  	0.33279  	1.12576  	0.93175  	-0.1721  	0.15199  	-0.4335  	0.78397  	0.43299  	-0.2357  	-0.3016  	-0.0356  	-0.6167  	0.29146  	0.66009  	0.24318  	-0.2175  	0.37876  	-0.3490  	0.61459  	-0.7762  	0.14662  	0.37576  	0.02359  	-0.1480  	-0.2296  	0.13070  	0.21478  	-0.2016  	0.39385  	0.13710  	-0.4296  	0.32869  	-0.0005  	-0.0159  	-0.2383  	0.28091  	0.09537  	-0.0358  	0.00198  	0.01242  	0.03894  	-0.0822  	-0.1176  	-0.0252  	-0.0289  	0.01353  	0.01219  	-0.0077  	-0.0323  	0.01819  	1.84476  	-0.0314  	0.03958  	0.05198  	-0.0237  	0.00857  	0.08292  	0.18688  	0.09775  	0.01550  	-0.0184  	1.06319  	
-0.3160  	0.12695  	-0.3687  	-1.3979  	-0.6843  	-0.7952  	0.52106  	0.59396  	0.34940  	1.10667  	1.00846  	-0.1931  	0.12836  	-0.6828  	0.59738  	0.55274  	-0.2361  	-0.2948  	0.00593  	-0.5619  	0.33175  	0.59342  	0.13403  	-0.2239  	0.43078  	-0.3905  	0.63713  	-0.7356  	0.08652  	0.38511  	-0.0141  	-0.1272  	-0.2726  	0.13598  	0.29466  	-0.1413  	0.43010  	0.14992  	-0.4677  	0.29446  	-0.0378  	0.00561  	-0.2670  	0.26839  	0.09581  	-0.0275  	0.00241  	-0.0211  	0.03115  	-0.0613  	-0.1098  	-0.0322  	-0.0236  	0.01625  	0.02450  	-0.0139  	-0.0160  	0.02060  	0.00215  	-0.0318  	0.03696  	0.04901  	-0.0173  	0.01216  	0.08025  	0.18498  	0.10080  	0.01455  	-0.0182  	1.06779  	
-0.5153  	0.04745  	-0.4768  	-1.5403  	-0.7356  	-0.9677  	0.50570  	0.38191  	0.25882  	1.24198  	1.16732  	-0.1412  	0.00270  	-0.9628  	0.21197  	0.65178  	-0.3077  	-0.1447  	0.00245  	-0.4042  	0.08127  	0.53599  	-0.0027  	-0.2810  	0.47668  	-0.3700  	0.51841  	-0.4383  	0.22934  	0.38941  	-0.0240  	-0.1359  	-0.2740  	0.13352  	0.17003  	-0.0006  	0.29968  	0.10480  	-0.4175  	0.32143  	-0.0095  	0.00447  	-0.2611  	0.26997  	0.11732  	-0.0353  	0.00882  	-0.0213  	0.03046  	-0.0840  	-0.0946  	-0.0337  	-0.0221  	0.00901  	0.01927  	-0.0175  	-0.0042  	0.02423  	0.01429  	-0.0290  	0.02961  	0.02620  	-0.0133  	0.01486  	0.07416  	0.18402  	0.10268  	0.01274  	-0.0170  	1.05111  	
-0.6363  	0.04856  	-0.5775  	-1.5331  	-0.7140  	-0.9360  	0.47879  	0.31176  	0.23871  	1.20501  	1.15639  	-0.1150  	-0.0714  	-0.9498  	0.28347  	0.61184  	-0.2529  	-0.2194  	-0.0184  	-0.4312  	0.13803  	0.56835  	0.01818  	-0.2083  	0.51491  	-0.3625  	0.63054  	-0.5215  	0.20906  	0.42847  	-0.0427  	-0.1263  	-0.2980  	0.12152  	0.19444  	0.02956  	0.32572  	0.09464  	-0.4316  	0.32409  	-0.0560  	0.01747  	-0.2739  	0.27141  	0.12066  	-0.0229  	0.00539  	-0.0368  	0.01692  	-0.0771  	-0.0960  	-0.0342  	-0.0232  	0.01188  	0.01398  	-0.0166  	-0.0083  	0.02751  	0.01626  	-0.0245  	0.03037  	0.02588  	-0.0171  	0.01394  	0.06676  	0.18283  	0.10308  	0.01120  	-0.0150  	1.02583  	
-0.4417  	0.09609  	-0.5148  	-1.3712  	-0.6357  	-0.9464  	0.47817  	0.40584  	0.25419  	1.13000  	0.92344  	-0.1158  	0.08260  	-0.6771  	0.73280  	0.44584  	-0.2323  	-0.3133  	-0.0071  	-0.5687  	0.25389  	0.61134  	0.13172  	-0.1565  	0.40814  	-0.3435  	0.67432  	-0.6638  	0.09042  	0.38920  	-0.0190  	-0.1236  	-0.2733  	0.13342  	0.30092  	-0.1109  	0.37984  	0.10037  	-0.4757  	0.36499  	-0.0662  	0.03541  	-0.2868  	0.27949  	0.10752  	-0.0331  	0.01121  	-0.0429  	0.02167  	-0.0729  	-0.1152  	-0.0283  	-0.0336  	0.02213  	0.01303  	-0.0199  	-0.0220  	0.02003  	0.01874  	-0.0296  	0.02444  	0.04847  	-0.0290  	0.00669  	0.05864  	0.18123  	0.10157  	0.00944  	-0.0136  	1.02052  	
-0.2164  	0.18522  	-0.3704  	-1.2395  	-0.6012  	-0.7641  	0.55391  	0.48737  	0.31858  	1.17959  	0.73258  	-0.2319  	0.24113  	-0.4358  	0.86308  	0.35965  	-0.2499  	-0.2893  	-0.0356  	-0.6244  	0.12492  	0.67243  	0.14508  	-0.3063  	0.45359  	-0.3704  	0.59875  	-0.6801  	0.27256  	0.45901  	0.00796  	-0.1839  	-0.2598  	0.13992  	0.20224  	-0.1470  	0.29563  	0.07237  	-0.3793  	0.34422  	-0.0378  	0.00786  	-0.2457  	0.28509  	0.09637  	-0.0336  	-0.0024  	0.00384  	0.03859  	-0.0778  	-0.1122  	-0.0348  	-0.0338  	0.01052  	0.02120  	-0.0033  	-0.0228  	0.01647  	0.00475  	-0.0330  	0.03665  	0.05718  	-0.0297  	0.00832  	0.05136  	0.18028  	0.09959  	0.00853  	-0.0122  	1.01594  	
-0.4150  	0.17957  	-0.4734  	-1.2936  	-0.6440  	-0.9464  	0.54961  	0.50911  	0.33465  	1.21157  	0.87673  	-0.2782  	0.24202  	-0.2391  	0.79859  	0.35765  	-0.2525  	-0.3110  	-0.0640  	-0.5985  	0.13754  	0.69444  	0.02840  	-0.2158  	0.55409  	-0.3720  	0.68232  	-0.7126  	0.23355  	0.45479  	0.04193  	-0.1672  	-0.2530  	0.14366  	0.24995  	-0.1387  	0.30125  	0.07392  	-0.4187  	0.34061  	-0.0558  	0.01669  	-0.2654  	0.24474  	0.09910  	-0.0304  	0.01803  	-0.0144  	0.03401  	-0.0686  	-0.1076  	-0.0263  	-0.0321  	0.01790  	0.01467  	-0.0157  	-0.0245  	0.01827  	0.01544  	-0.0177  	0.03943  	0.05843  	-0.0248  	0.01091  	0.04461  	0.18087  	0.09790  	0.00778  	-0.0115  	1.01304  	
-0.9279  	-0.0527  	-0.8793  	-1.5836  	-0.6969  	-1.3131  	0.48306  	0.33302  	0.24253  	1.26933  	1.26997  	0.05583  	-0.0112  	-0.7388  	0.49208  	0.30133  	-0.2834  	-0.1632  	-0.0267  	-0.4168  	0.18032  	0.52750  	0.07251  	-0.1859  	0.22088  	-0.3000  	0.37168  	-0.5197  	0.18638  	0.34672  	0.07162  	-0.1620  	-0.2354  	0.13349  	0.16193  	-0.1407  	0.26707  	0.08550  	-0.4560  	0.34710  	-0.0535  	0.00718  	-0.3022  	0.25346  	0.12682  	-0.0402  	0.01676  	-0.0706  	0.02840  	-0.0609  	-0.1199  	-0.0251  	-0.0330  	0.02173  	0.01192  	-0.0368  	-0.0100  	0.01806  	0.02062  	-0.0359  	0.02452  	0.04792  	-0.0238  	0.00420  	0.03890  	0.18290  	0.09664  	0.00734  	-0.0103  	0.99702  	
-1.1391  	-0.0805  	-0.7760  	-1.8400  	-0.7671  	-1.3780  	0.48668  	0.37833  	0.26805  	1.29485  	1.35799  	-0.0700  	-0.0244  	-0.9015  	0.22811  	0.38776  	-0.3015  	-0.1183  	-0.0086  	-0.4143  	0.11675  	0.51153  	0.13959  	-0.2652  	0.26152  	-0.3007  	0.35530  	-0.4978  	0.23507  	0.32503  	0.08000  	-0.2049  	-0.2299  	0.14806  	0.10673  	-0.0962  	0.28549  	0.10108  	-0.4219  	0.29775  	0.02253  	-0.0120  	-0.2865  	0.23940  	0.11265  	-0.0347  	0.01714  	-0.0500  	-0.0094  	-0.0644  	-0.1110  	-0.0266  	-0.0414  	0.01585  	0.00919  	-0.0274  	-0.0107  	0.02400  	0.00866  	-0.0322  	0.03597  	0.04762  	-0.0166  	0.01291  	0.03431  	0.18516  	0.09543  	0.00660  	-0.0092  	0.99570  	
-1.0047  	-0.0198  	-0.6597  	-2.2290  	-1.0969  	-1.3455  	0.48916  	0.30919  	0.22713  	1.36397  	1.35331  	-0.3043  	-0.0619  	-1.0519  	0.03887  	0.27851  	-0.1968  	-0.1489  	0.00509  	-0.4971  	0.11626  	0.51877  	0.18640  	-0.3553  	0.41436  	-0.3117  	0.43310  	-0.5548  	0.25610  	0.33318  	0.07954  	-0.2016  	-0.2874  	0.12690  	-0.0028  	-0.0444  	0.29913  	0.11611  	-0.3810  	0.30369  	0.08259  	-0.0215  	-0.2550  	0.26778  	0.10907  	-0.0291  	0.01343  	-0.0425  	0.00817  	-0.0679  	-0.1206  	-0.0284  	-0.0332  	0.01964  	0.01874  	-0.0297  	-0.0136  	0.02566  	0.01222  	-0.0300  	0.03940  	0.04179  	-0.0128  	0.01378  	0.03078  	0.18848  	0.09434  	0.00625  	-0.0085  	0.98373  	
-0.9120  	0.00671  	-0.6253  	-2.0078  	-0.9935  	-1.1757  	0.46857  	0.36147  	0.28691  	1.23131  	1.24470  	-0.2289  	-0.0576  	-1.0795  	0.13889  	0.43107  	-0.2378  	-0.1490  	0.00826  	-0.4615  	0.13542  	0.51989  	0.21533  	-0.3664  	0.35375  	-0.3013  	0.43655  	-0.4879  	0.25848  	0.34168  	0.05187  	-0.1768  	-0.2714  	0.13230  	-0.0132  	-0.0786  	0.28643  	0.10221  	-0.3969  	0.30456  	0.09757  	-0.0361  	-0.2301  	0.27573  	0.10888  	-0.0402  	0.01416  	-0.0307  	0.00265  	-0.0798  	-0.1201  	-0.0298  	-0.0279  	0.00905  	0.01340  	-0.0311  	-0.0152  	0.01815  	0.00830  	-0.0347  	0.04089  	0.04594  	-0.0088  	0.02670  	0.02799  	0.19294  	0.09383  	0.00641  	-0.0081  	0.98774  	
-0.8917  	0.01739  	-0.6296  	-1.9659  	-0.9441  	-1.1534  	0.45584  	0.29665  	0.26765  	1.24723  	1.14952  	-0.1656  	-0.0356  	-1.1092  	0.12409  	0.43257  	-0.2037  	-0.1341  	-0.0144  	-0.4418  	0.02446  	0.51130  	0.20336  	-0.4385  	0.30712  	-0.2724  	0.33274  	-0.3855  	0.33497  	0.32373  	0.06438  	-0.1833  	-0.2825  	0.14446  	-0.0776  	-0.0504  	0.21930  	0.09937  	-0.3610  	0.32427  	0.13053  	-0.0481  	-0.1926  	0.28813  	0.09684  	-0.0405  	0.01914  	-0.0271  	0.01595  	-0.0798  	-0.1244  	-0.0284  	-0.0301  	0.01143  	0.02451  	-0.0391  	-0.0172  	0.02417  	0.00814  	-0.0415  	0.03920  	0.05243  	-0.0115  	0.01729  	0.01981  	0.19396  	0.09517  	0.00581  	-0.0078  	0.99494  	
-0.9639  	0.00803  	-0.6284  	-2.0799  	-1.0100  	-1.2370  	0.45745  	0.27128  	0.23912  	1.30482  	1.23768  	-0.2102  	-0.0531  	-1.1269  	-0.0149  	0.46529  	-0.2367  	-0.0870  	-0.0195  	-0.4436  	-0.0449  	0.47746  	0.18252  	-0.4525  	0.31943  	-0.2802  	0.28903  	-0.3389  	0.36082  	0.30919  	0.07465  	-0.1941  	-0.2772  	0.15509  	-0.0643  	-0.0259  	0.21380  	0.08401  	-0.3781  	0.31554  	0.14835  	-0.0460  	-0.1942  	0.29741  	0.10266  	-0.0352  	0.01930  	-0.0324  	0.01208  	-0.0674  	-0.1146  	-0.0330  	-0.0273  	0.01226  	0.02178  	-0.0287  	-0.0147  	0.02165  	0.01314  	-0.0418  	0.04108  	0.05584  	-0.0155  	0.01891  	0.01778  	0.19608  	0.09608  	0.00480  	-0.0069  	0.99558  	
-1.0917  	-0.0476  	-0.7066  	-2.1449  	-1.0376  	-1.3466  	0.48782  	0.25580  	0.22555  	1.36169  	1.33754  	-0.2231  	-0.0549  	-1.1335  	-0.0542  	0.39683  	-0.2862  	-0.1091  	-0.0090  	-0.4436  	-0.0317  	0.52475  	0.16140  	-0.4435  	0.36313  	-0.2924  	0.34948  	-0.3938  	0.30954  	0.32366  	0.09830  	-0.2123  	-0.2656  	0.15395  	-0.0267  	0.01942  	0.22502  	0.08611  	-0.3952  	0.28209  	0.11696  	-0.0203  	-0.2323  	0.29070  	0.10541  	-0.0370  	0.01959  	-0.0381  	0.00873  	-0.0624  	-0.1070  	-0.0338  	-0.0306  	0.01245  	0.02234  	-0.0293  	-0.0125  	0.02645  	0.00978  	-0.0347  	0.03732  	0.05451  	-0.0087  	0.02300  	0.02110  	0.19888  	0.09653  	0.00382  	-0.0058  	0.99348  	
