-0.1059  	-0.3207  	-0.2791  	-0.1490  	0.04573  	0.20936  	-0.2258  	-0.1894  	0.25679  	-0.0624  	-0.5537  	0.08238  	0.08027  	0.07969  	-0.5601  	0.20984  	0.35502  	0.05751  	0.32653  	-0.0111  	-0.1124  	-0.0340  	0.22321  	-0.2183  	0.60228  	-0.0900  	-0.3842  	-0.4307  	-0.2636  	-0.0257  	0.06627  	0.16226  	-0.1414  	-0.0276  	0.40723  	-0.1158  	0.46540  	0.25551  	-0.5384  	-0.0477  	0.30094  	-0.0096  	0.16086  	0.31830  	-0.1122  	-0.0581  	-0.0166  	0.11056  	0.04436  	-0.1113  	-0.0504  	-0.0123  	-0.0421  	0.02058  	-0.0009  	0.02248  	0.00262  	0.00410  	-0.0114  	-0.0192  	0.00217  	-0.0011  	0.04290  	-0.0145  	0.04405  	-0.5983  	-0.0149  	0.00941  	0.02653  	0.38357  	
-0.1059  	-0.3207  	-0.2791  	-0.1490  	0.04573  	0.20936  	-0.2258  	-0.1894  	0.25679  	-0.0624  	-0.5537  	0.08238  	0.08027  	0.07969  	-0.5601  	0.20984  	0.35502  	0.05751  	0.32653  	-0.0111  	-0.1124  	-0.0340  	0.22321  	-0.2183  	0.60228  	-0.0900  	-0.3842  	-0.4307  	-0.2636  	-0.0257  	0.06627  	0.16226  	-0.1414  	-0.0276  	0.40723  	-0.1158  	0.46540  	0.25551  	-0.5384  	-0.0477  	0.30094  	-0.0096  	0.16086  	0.31830  	-0.1122  	-0.0581  	-0.0166  	0.11056  	0.04436  	-0.1113  	-0.0504  	-0.0123  	-0.0421  	0.02058  	-0.0009  	0.02248  	0.00262  	0.00410  	-0.0114  	-0.0192  	0.00217  	-0.0011  	0.04290  	-0.0145  	0.04602  	-0.5958  	-0.0134  	0.00834  	0.02658  	0.39227  	
-0.1059  	-0.3207  	-0.2791  	-0.1490  	0.04573  	0.20936  	-0.2258  	-0.1894  	0.25679  	-0.0624  	-0.5537  	0.08238  	0.08027  	0.07969  	-0.5601  	0.20984  	0.35502  	0.05751  	0.32653  	-0.0111  	-0.1124  	-0.0340  	0.22321  	-0.2183  	0.60228  	-0.0900  	-0.3842  	-0.4307  	-0.2636  	-0.0257  	0.06627  	0.16226  	-0.1414  	-0.0276  	0.40723  	-0.1158  	0.46540  	0.25551  	-0.5384  	-0.0477  	0.30094  	-0.0096  	0.16086  	0.31830  	-0.1122  	-0.0581  	-0.0166  	0.11056  	0.04436  	-0.1113  	-0.0504  	-0.0123  	-0.0421  	0.02058  	-0.0009  	0.02248  	0.00262  	0.00410  	-0.0114  	-0.0192  	0.00217  	-0.0011  	0.04290  	-0.0145  	0.04797  	-0.5940  	-0.0124  	0.00738  	0.02644  	0.39947  	
-0.1059  	-0.3207  	-0.2791  	-0.1490  	0.04573  	0.20936  	-0.2258  	-0.1894  	0.25679  	-0.0624  	-0.5537  	0.08238  	0.08027  	0.07969  	-0.5601  	0.20984  	0.35502  	0.05751  	0.32653  	-0.0111  	-0.1124  	-0.0340  	0.22321  	-0.2183  	0.60228  	-0.0900  	-0.3842  	-0.4307  	-0.2636  	-0.0257  	0.06627  	0.16226  	-0.1414  	-0.0276  	0.40723  	-0.1158  	0.46540  	0.25551  	-0.5384  	-0.0477  	0.30094  	-0.0096  	0.16086  	0.31830  	-0.1122  	-0.0581  	-0.0166  	0.11056  	0.04436  	-0.1113  	-0.0504  	-0.0123  	-0.0421  	0.02058  	-0.0009  	0.02248  	0.00262  	0.00410  	-0.0114  	-0.0192  	0.00217  	-0.0011  	0.04290  	-0.0145  	0.04989  	-0.5928  	-0.0118  	0.00653  	0.02612  	0.40516  	
-0.0871  	-0.3238  	-0.2458  	-0.0329  	0.19054  	0.26176  	-0.2101  	-0.2364  	0.20969  	-0.0150  	-0.7473  	0.04346  	0.16642  	0.17951  	-0.5578  	0.19462  	0.33199  	0.09054  	0.32473  	0.02203  	-0.2585  	-0.0256  	0.11691  	-0.2391  	0.72610  	-0.1118  	-0.3885  	-0.3124  	-0.1188  	0.03171  	0.05187  	0.13931  	-0.1514  	-0.0318  	0.37414  	-0.0567  	0.34391  	0.18262  	-0.4948  	-0.0033  	0.28539  	0.00788  	0.15867  	0.32685  	-0.1100  	-0.0554  	-0.0249  	0.12620  	0.05253  	-0.1093  	-0.0359  	-0.0164  	-0.0453  	0.01192  	-0.0016  	0.02359  	0.00566  	0.00097  	-0.0110  	-0.0258  	-0.0009  	-0.0019  	0.04608  	-0.0230  	0.05180  	-0.5921  	-0.0118  	0.00580  	0.02561  	0.40936  	
-0.0621  	-0.3620  	-0.3113  	0.08300  	0.24082  	0.27361  	-0.1862  	-0.2445  	0.19281  	0.00322  	-0.8849  	0.00126  	0.19607  	0.24026  	-0.4680  	0.06868  	0.33847  	0.08725  	0.31321  	0.00365  	-0.3461  	0.02330  	0.10499  	-0.2528  	0.79763  	-0.1165  	-0.3671  	-0.2898  	-0.0220  	0.06051  	0.04209  	0.12186  	-0.1781  	-0.0308  	0.35942  	-0.0255  	0.26427  	0.14314  	-0.4406  	0.04434  	0.25967  	0.02213  	0.14187  	0.33349  	-0.1024  	-0.0579  	-0.0327  	0.13346  	0.05818  	-0.1114  	-0.0186  	-0.0148  	-0.0437  	0.00692  	-0.0021  	0.03045  	0.00918  	0.00280  	-0.0094  	-0.0249  	-0.0049  	-0.0003  	0.04767  	-0.0199  	0.05369  	-0.5921  	-0.0123  	0.00519  	0.02492  	0.41205  	
-0.0166  	-0.2804  	-0.3713  	0.28007  	0.39131  	0.28975  	-0.1571  	-0.2385  	0.20252  	-0.0182  	-1.1506  	-0.0860  	0.30230  	0.34437  	-0.2621  	0.03385  	0.34583  	0.07155  	0.30903  	-0.0149  	-0.4768  	0.10108  	0.03855  	-0.3358  	0.90321  	-0.1286  	-0.3189  	-0.2274  	0.19386  	0.18968  	0.02903  	0.09543  	-0.1880  	-0.0102  	0.31123  	-0.0216  	0.18335  	0.11032  	-0.3660  	0.06054  	0.24939  	0.02243  	0.16740  	0.33495  	-0.1052  	-0.0463  	-0.0391  	0.15098  	0.07939  	-0.1256  	-0.0319  	-0.0157  	-0.0469  	0.00243  	0.00586  	0.03711  	0.00204  	-0.0042  	-0.0041  	-0.0184  	-0.0056  	0.00095  	0.03722  	-0.0236  	0.05557  	-0.5927  	-0.0132  	0.00468  	0.02404  	0.41323  	
-0.2145  	-0.3490  	-0.6110  	0.56940  	0.58823  	0.00886  	-0.2311  	-0.2717  	0.17864  	0.09196  	-1.1078  	-0.0044  	0.29245  	0.54241  	-0.1482  	-0.0929  	0.24775  	0.05619  	0.26070  	0.05393  	-0.5496  	0.10385  	-0.0894  	-0.2200  	0.90744  	-0.1155  	-0.3304  	-0.2040  	0.18581  	0.22012  	0.06350  	0.09713  	-0.1898  	0.00211  	0.44825  	-0.0549  	0.09258  	0.06247  	-0.4245  	0.09405  	0.18088  	0.05852  	0.10646  	0.29777  	-0.1076  	-0.0598  	-0.0091  	0.12252  	0.05992  	-0.1161  	-0.0307  	-0.0196  	-0.0548  	0.00606  	-0.0090  	0.02650  	0.00601  	0.00247  	-0.0136  	-0.0211  	-0.0033  	-0.0024  	0.01369  	-0.0246  	0.05828  	-0.5948  	-0.0153  	0.00499  	0.02202  	0.40553  	
-0.5913  	-0.4910  	-0.7908  	0.10498  	0.40988  	-0.2978  	-0.1478  	-0.3460  	0.10536  	0.14729  	-0.7317  	0.17362  	0.15850  	0.14005  	-0.4547  	-0.0636  	0.27887  	0.15022  	0.30983  	0.22263  	-0.4692  	-0.0207  	-0.0687  	-0.2451  	0.69138  	-0.0938  	-0.5193  	-0.1077  	0.06458  	0.03758  	0.04961  	0.07936  	-0.1662  	-0.0358  	0.39209  	0.02241  	0.14127  	0.10210  	-0.4278  	0.13478  	0.21419  	0.05678  	0.07079  	0.29808  	-0.1004  	-0.0617  	-0.0226  	0.10277  	0.02901  	-0.1135  	-0.0472  	0.00215  	-0.0528  	0.00594  	0.00948  	-0.0035  	0.02123  	-0.0010  	-0.0085  	-0.0176  	0.00014  	0.00485  	0.01307  	-0.0246  	0.05954  	-0.5971  	-0.0176  	0.00475  	0.02096  	0.39712  	
-0.8167  	-0.6031  	-0.7259  	-0.3539  	0.20800  	-0.3436  	-0.1964  	-0.4930  	0.13981  	0.16999  	-0.5957  	0.11709  	0.04457  	-0.1826  	-0.8949  	0.01752  	0.29235  	0.26247  	0.32409  	0.22673  	-0.4983  	-0.1030  	0.02679  	-0.3110  	0.57267  	-0.0548  	-0.6470  	-0.0178  	-0.0008  	-0.0342  	0.12000  	0.08503  	-0.1455  	-0.0058  	0.30596  	0.04225  	0.16936  	0.13680  	-0.4443  	0.06978  	0.30499  	0.03026  	0.11542  	0.28544  	-0.0976  	-0.0557  	-0.0147  	0.10089  	0.02973  	-0.1064  	-0.0372  	-0.0116  	-0.0596  	0.01408  	-0.0030  	-0.0001  	0.02111  	0.00054  	-0.0158  	-0.0222  	0.00437  	0.00021  	0.02941  	-0.0133  	0.06098  	-0.5999  	-0.0203  	0.00428  	0.02010  	0.39613  	
